    401
    0.00   938.999852        2305.510125
    0.50   937.952140        2304.813313
    1.00   936.904920        2304.116856
    1.50   935.858193        2303.420756
    2.00   934.811962        2302.725014
    2.50   933.766226        2302.029629
    3.00   932.720987        2301.334605
    3.50   931.676248        2300.639940
    4.00   930.632008        2299.945636
    4.50   929.588269        2299.251695
    5.00   928.545033        2298.558116
    5.50   927.502301        2297.864901
    6.00   926.460075        2297.172051
    6.50   925.418354        2296.479567
    7.00   924.377142        2295.787450
    7.50   923.336439        2295.095700
    8.00   922.296247        2294.404319
    8.50   921.256567        2293.713307
    9.00   920.217399        2293.022666
    9.50   919.178747        2292.332396
   10.00   918.140611        2291.642499
   10.50   917.102992        2290.952975
   11.00   916.065892        2290.263825
   11.50   915.029312        2289.575050
   12.00   913.993254        2288.886652
   12.50   912.957718        2288.198631
   13.00   911.922707        2287.510988
   13.50   910.888222        2286.823725
   14.00   909.854264        2286.136841
   14.50   908.820834        2285.450339
   15.00   907.787935        2284.764219
   15.50   906.755567        2284.078482
   16.00   905.723731        2283.393129
   16.50   904.692430        2282.708161
   17.00   903.661665        2282.023579
   17.50   902.631437        2281.339385
   18.00   901.601747        2280.655578
   18.50   900.572598        2279.972161
   19.00   899.543989        2279.289134
   19.50   898.515924        2278.606498
   20.00   897.488404        2277.924254
   20.50   896.461429        2277.242404
   21.00   895.435001        2276.560948
   21.50   894.409123        2275.879887
   22.00   893.383795        2275.199223
   22.50   892.359018        2274.518956
   23.00   891.334795        2273.839087
   23.50   890.311127        2273.159618
   24.00   889.288015        2272.480550
   24.50   888.265461        2271.801883
   25.00   887.243466        2271.123619
   25.50   886.222032        2270.445759
   26.00   885.201161        2269.768303
   26.50   884.180854        2269.091254
   27.00   883.161112        2268.414611
   27.50   882.141937        2267.738376
   28.00   881.123331        2267.062551
   28.50   880.105294        2266.387135
   29.00   879.087830        2265.712131
   29.50   878.070939        2265.037540
   30.00   877.054623        2264.363362
   30.50   876.038883        2263.689598
   31.00   875.023721        2263.016251
   31.50   874.009139        2262.343320
   32.00   872.995138        2261.670807
   32.50   871.981720        2260.998713
   33.00   870.968887        2260.327039
   33.50   869.956639        2259.655787
   34.00   868.944979        2258.984957
   34.50   867.933909        2258.314551
   35.00   866.923429        2257.644569
   35.50   865.913542        2256.975014
   36.00   864.904249        2256.305885
   36.50   863.895552        2255.637184
   37.00   862.887452        2254.968913
   37.50   861.879951        2254.301073
   38.00   860.873052        2253.633663
   38.50   859.866755        2252.966687
   39.00   858.861062        2252.300145
   39.50   857.855975        2251.634038
   40.00   856.851495        2250.968367
   40.50   855.847625        2250.303134
   41.00   854.844366        2249.638340
   41.50   853.841719        2248.973985
   42.00   852.839687        2248.310072
   42.50   851.838271        2247.646601
   43.00   850.837472        2246.983573
   43.50   849.837294        2246.320990
   44.00   848.837736        2245.658853
   44.50   847.838802        2244.997164
   45.00   846.840492        2244.335922
   45.50   845.842809        2243.675130
   46.00   844.845754        2243.014790
   46.50   843.849330        2242.354901
   47.00   842.853537        2241.695465
   47.50   841.858378        2241.036485
   48.00   840.863855        2240.377960
   48.50   839.869968        2239.719892
   49.00   838.876721        2239.062282
   49.50   837.884115        2238.405132
   50.00   836.892151        2237.748443
   50.50   835.900832        2237.092216
   51.00   834.910159        2236.436453
   51.50   833.920134        2235.781154
   52.00   832.930759        2235.126321
   52.50   831.942037        2234.471956
   53.00   830.953967        2233.818059
   53.50   829.966554        2233.164632
   54.00   828.979798        2232.511676
   54.50   827.993701        2231.859192
   55.00   827.008266        2231.207183
   55.50   826.023493        2230.555649
   56.00   825.039386        2229.904591
   56.50   824.055946        2229.254011
   57.00   823.073174        2228.603910
   57.50   822.091073        2227.954289
   58.00   821.109645        2227.305150
   58.50   820.128891        2226.656495
   59.00   819.148814        2226.008324
   59.50   818.169416        2225.360639
   60.00   817.190698        2224.713441
   60.50   816.212662        2224.066732
   61.00   815.235311        2223.420512
   61.50   814.258646        2222.774784
   62.00   813.282669        2222.129549
   62.50   812.307383        2221.484808
   63.00   811.332789        2220.840562
   63.50   810.358889        2220.196814
   64.00   809.385686        2219.553564
   64.50   808.413181        2218.910813
   65.00   807.441376        2218.268564
   65.50   806.470274        2217.626817
   66.00   805.499876        2216.985574
   66.50   804.530185        2216.344837
   67.00   803.561202        2215.704606
   67.50   802.592930        2215.064884
   68.00   801.625371        2214.425671
   68.50   800.658526        2213.786970
   69.00   799.692398        2213.148781
   69.50   798.726990        2212.511107
   70.00   797.762302        2211.873948
   70.50   796.798337        2211.237306
   71.00   795.835098        2210.601183
   71.50   794.872586        2209.965579
   72.00   793.910804        2209.330497
   72.50   792.949753        2208.695939
   73.00   791.989436        2208.061904
   73.50   791.029855        2207.428396
   74.00   790.071012        2206.795415
   74.50   789.112910        2206.162963
   75.00   788.155550        2205.531042
   75.50   787.198934        2204.899653
   76.00   786.243066        2204.268797
   76.50   785.287947        2203.638477
   77.00   784.333579        2203.008693
   77.50   783.379964        2202.379448
   78.00   782.427105        2201.750742
   78.50   781.475004        2201.122578
   79.00   780.523664        2200.494956
   79.50   779.573086        2199.867880
   80.00   778.623272        2199.241349
   80.50   777.674226        2198.615366
   81.00   776.725948        2197.989932
   81.50   775.778443        2197.365049
   82.00   774.831711        2196.740718
   82.50   773.885755        2196.116941
   83.00   772.940578        2195.493721
   83.50   771.996182        2194.871057
   84.00   771.052569        2194.248952
   84.50   770.109741        2193.627408
   85.00   769.167701        2193.006426
   85.50   768.226451        2192.386008
   86.00   767.285994        2191.766155
   86.50   766.346331        2191.146870
   87.00   765.407466        2190.528153
   87.50   764.469401        2189.910007
   88.00   763.532137        2189.292433
   88.50   762.595678        2188.675432
   89.00   761.660026        2188.059008
   89.50   760.725183        2187.443160
   90.00   759.791152        2186.827891
   90.50   758.857935        2186.213203
   91.00   757.925535        2185.599097
   91.50   756.993954        2184.985575
   92.00   756.063194        2184.372639
   92.50   755.133258        2183.760291
   93.00   754.204149        2183.148531
   93.50   753.275869        2182.537363
   94.00   752.348420        2181.926787
   94.50   751.421805        2181.316806
   95.00   750.496027        2180.707421
   95.50   749.571088        2180.098634
   96.00   748.646991        2179.490447
   96.50   747.723737        2178.882861
   97.00   746.801331        2178.275879
   97.50   745.879774        2177.669502
   98.00   744.959068        2177.063732
   98.50   744.039217        2176.458570
   99.00   743.120223        2175.854019
   99.50   742.202089        2175.250081
  100.00   741.284817        2174.646756
  100.50   740.368410        2174.044048
  101.00   739.452871        2173.441958
  101.50   738.538202        2172.840487
  102.00   737.624405        2172.239638
  102.50   736.711485        2171.639413
  103.00   735.799442        2171.039812
  103.50   734.888280        2170.440839
  104.00   733.978002        2169.842495
  104.50   733.068610        2169.244783
  105.00   732.160107        2168.647703
  105.50   731.252496        2168.051257
  106.00   730.345779        2167.455449
  106.50   729.439960        2166.860279
  107.00   728.535040        2166.265749
  107.50   727.631023        2165.671863
  108.00   726.727912        2165.078620
  108.50   725.825708        2164.486024
  109.00   724.924416        2163.894076
  109.50   724.024038        2163.302779
  110.00   723.124577        2162.712133
  110.50   722.226035        2162.122142
  111.00   721.328415        2161.532808
  111.50   720.431721        2160.944131
  112.00   719.535954        2160.356114
  112.50   718.641119        2159.768760
  113.00   717.747217        2159.182070
  113.50   716.854252        2158.596046
  114.00   715.962227        2158.010691
  114.50   715.071144        2157.426006
  115.00   714.181007        2156.841993
  115.50   713.291817        2156.258655
  116.00   712.403580        2155.675993
  116.50   711.516296        2155.094009
  117.00   710.629970        2154.512706
  117.50   709.744603        2153.932086
  118.00   708.860200        2153.352151
  118.50   707.976764        2152.772902
  119.00   707.094296        2152.194342
  119.50   706.212800        2151.616474
  120.00   705.332280        2151.039298
  120.50   704.452738        2150.462818
  121.00   703.574177        2149.887036
  121.50   702.696601        2149.311953
  122.00   701.820012        2148.737572
  122.50   700.944413        2148.163894
  123.00   700.069808        2147.590923
  123.50   699.196200        2147.018660
  124.00   698.323592        2146.447108
  124.50   697.451986        2145.876268
  125.00   696.581387        2145.306143
  125.50   695.711797        2144.736735
  126.00   694.843219        2144.168046
  126.50   693.975657        2143.600078
  127.00   693.109114        2143.032835
  127.50   692.243593        2142.466317
  128.00   691.379097        2141.900528
  128.50   690.515629        2141.335469
  129.00   689.653193        2140.771142
  129.50   688.791791        2140.207551
  130.00   687.931428        2139.644697
  130.50   687.072107        2139.082582
  131.00   686.213829        2138.521209
  131.50   685.356600        2137.960581
  132.00   684.500422        2137.400699
  132.50   683.645299        2136.841566
  133.00   682.791234        2136.283183
  133.50   681.938230        2135.725555
  134.00   681.086290        2135.168682
  134.50   680.235418        2134.612567
  135.00   679.385618        2134.057213
  135.50   678.536892        2133.502622
  136.00   677.689245        2132.948796
  136.50   676.842679        2132.395737
  137.00   675.997198        2131.843449
  137.50   675.152805        2131.291934
  138.00   674.309504        2130.741193
  138.50   673.467299        2130.191229
  139.00   672.626192        2129.642046
  139.50   671.786187        2129.093644
  140.00   670.947288        2128.546028
  140.50   670.109499        2127.999198
  141.00   669.272822        2127.453158
