    401
    0.00   938.999999        2300.390366
    0.50   937.907310        2299.663827
    1.00   936.815038        2298.937594
    1.50   935.723183        2298.211668
    2.00   934.631747        2297.486051
    2.50   933.540730        2296.760743
    3.00   932.450133        2296.035745
    3.50   931.359959        2295.311057
    4.00   930.270207        2294.586681
    4.50   929.180879        2293.862617
    5.00   928.091975        2293.138866
    5.50   927.003498        2292.415428
    6.00   925.915448        2291.692305
    6.50   924.827825        2290.969498
    7.00   923.740632        2290.247006
    7.50   922.653870        2289.524831
    8.00   921.567539        2288.802974
    8.50   920.481640        2288.081435
    9.00   919.396175        2287.360216
    9.50   918.311145        2286.639316
   10.00   917.226551        2285.918737
   10.50   916.142394        2285.198480
   11.00   915.058675        2284.478546
   11.50   913.975395        2283.758934
   12.00   912.892556        2283.039647
   12.50   911.810158        2282.320685
   13.00   910.728203        2281.602048
   13.50   909.646692        2280.883738
   14.00   908.565626        2280.165755
   14.50   907.485006        2279.448100
   15.00   906.404834        2278.730774
   15.50   905.325110        2278.013779
   16.00   904.245836        2277.297114
   16.50   903.167012        2276.580780
   17.00   902.088641        2275.864779
   17.50   901.010723        2275.149111
   18.00   899.933259        2274.433777
   18.50   898.856251        2273.718778
   19.00   897.779699        2273.004114
   19.50   896.703606        2272.289788
   20.00   895.627971        2271.575798
   20.50   894.552798        2270.862148
   21.00   893.478085        2270.148836
   21.50   892.403836        2269.435864
   22.00   891.330051        2268.723234
   22.50   890.256730        2268.010945
   23.00   889.183877        2267.298999
   23.50   888.111491        2266.587396
   24.00   887.039574        2265.876138
   24.50   885.968127        2265.165226
   25.00   884.897152        2264.454659
   25.50   883.826649        2263.744440
   26.00   882.756621        2263.034569
   26.50   881.687067        2262.325046
   27.00   880.617990        2261.615874
   27.50   879.549391        2260.907052
   28.00   878.481271        2260.198582
   28.50   877.413631        2259.490464
   29.00   876.346473        2258.782700
   29.50   875.279797        2258.075291
   30.00   874.213606        2257.368236
   30.50   873.147900        2256.661538
   31.00   872.082681        2255.955197
   31.50   871.017950        2255.249214
   32.00   869.953708        2254.543591
   32.50   868.889957        2253.838327
   33.00   867.826698        2253.133424
   33.50   866.763933        2252.428883
   34.00   865.701661        2251.724705
   34.50   864.639886        2251.020890
   35.00   863.578609        2250.317441
   35.50   862.517829        2249.614357
   36.00   861.457550        2248.911639
   36.50   860.397773        2248.209290
   37.00   859.338497        2247.507308
   37.50   858.279726        2246.805697
   38.00   857.221461        2246.104456
   38.50   856.163702        2245.403586
   39.00   855.106452        2244.703089
   39.50   854.049711        2244.002965
   40.00   852.993481        2243.303216
   40.50   851.937763        2242.603842
   41.00   850.882559        2241.904845
   41.50   849.827870        2241.206225
   42.00   848.773698        2240.507984
   42.50   847.720044        2239.810122
   43.00   846.666909        2239.112640
   43.50   845.614294        2238.415540
   44.00   844.562203        2237.718823
   44.50   843.510634        2237.022489
   45.00   842.459591        2236.326539
   45.50   841.409074        2235.630976
   46.00   840.359086        2234.935798
   46.50   839.309627        2234.241009
   47.00   838.260698        2233.546608
   47.50   837.212302        2232.852597
   48.00   836.164440        2232.158976
   48.50   835.117113        2231.465748
   49.00   834.070323        2230.772912
   49.50   833.024071        2230.080470
   50.00   831.978359        2229.388423
   50.50   830.933188        2228.696773
   51.00   829.888560        2228.005519
   51.50   828.844476        2227.314664
   52.00   827.800938        2226.624208
   52.50   826.757947        2225.934152
   53.00   825.715505        2225.244498
   53.50   824.673613        2224.555246
   54.00   823.632274        2223.866398
   54.50   822.591487        2223.177955
   55.00   821.551256        2222.489917
   55.50   820.511580        2221.802287
   56.00   819.472463        2221.115064
   56.50   818.433906        2220.428251
   57.00   817.395910        2219.741848
   57.50   816.358476        2219.055856
   58.00   815.321607        2218.370277
   58.50   814.285304        2217.685111
   59.00   813.249568        2217.000361
   59.50   812.214402        2216.316026
   60.00   811.179806        2215.632108
   60.50   810.145782        2214.948609
   61.00   809.112332        2214.265529
   61.50   808.079458        2213.582869
   62.00   807.047161        2212.900631
   62.50   806.015443        2212.218816
   63.00   804.984305        2211.537425
   63.50   803.953750        2210.856459
   64.00   802.923778        2210.175919
   64.50   801.894391        2209.495807
   65.00   800.865592        2208.816124
   65.50   799.837381        2208.136871
   66.00   798.809760        2207.458049
   66.50   797.782732        2206.779659
   67.00   796.756298        2206.101702
   67.50   795.730458        2205.424180
   68.00   794.705216        2204.747094
   68.50   793.680573        2204.070446
   69.00   792.656531        2203.394235
   69.50   791.633090        2202.718464
   70.00   790.610254        2202.043134
   70.50   789.588023        2201.368246
   71.00   788.566400        2200.693801
   71.50   787.545386        2200.019801
   72.00   786.524983        2199.346247
   72.50   785.505193        2198.673139
   73.00   784.486017        2198.000480
   73.50   783.467458        2197.328270
   74.00   782.449517        2196.656511
   74.50   781.432195        2195.985205
   75.00   780.415495        2195.314351
   75.50   779.399418        2194.643952
   76.00   778.383967        2193.974009
   76.50   777.369142        2193.304523
   77.00   776.354946        2192.635496
   77.50   775.341381        2191.966928
   78.00   774.328449        2191.298822
   78.50   773.316150        2190.631177
   79.00   772.304488        2189.963997
   79.50   771.293464        2189.297281
   80.00   770.283080        2188.631032
   80.50   769.273337        2187.965251
   81.00   768.264238        2187.299938
   81.50   767.255785        2186.635096
   82.00   766.247978        2185.970725
   82.50   765.240821        2185.306828
   83.00   764.234316        2184.643405
   83.50   763.228463        2183.980457
   84.00   762.223265        2183.317987
   84.50   761.218724        2182.655995
   85.00   760.214842        2181.994483
   85.50   759.211620        2181.333452
   86.00   758.209061        2180.672904
   86.50   757.207167        2180.012839
   87.00   756.205939        2179.353260
   87.50   755.205380        2178.694168
   88.00   754.205492        2178.035564
   88.50   753.206276        2177.377449
   89.00   752.207734        2176.719825
   89.50   751.209869        2176.062694
   90.00   750.212682        2175.406057
   90.50   749.216176        2174.749915
   91.00   748.220352        2174.094269
   91.50   747.225212        2173.439122
   92.00   746.230760        2172.784474
   92.50   745.236995        2172.130327
   93.00   744.243922        2171.476683
   93.50   743.251541        2170.823543
   94.00   742.259855        2170.170908
   94.50   741.268865        2169.518779
   95.00   740.278574        2168.867160
   95.50   739.288985        2168.216050
   96.00   738.300098        2167.565451
   96.50   737.311917        2166.915365
   97.00   736.324442        2166.265794
   97.50   735.337678        2165.616738
   98.00   734.351624        2164.968200
   98.50   733.366284        2164.320180
   99.00   732.381660        2163.672681
   99.50   731.397754        2163.025704
  100.00   730.414568        2162.379250
  100.50   729.432104        2161.733321
  101.00   728.450365        2161.087919
  101.50   727.469352        2160.443044
  102.00   726.489067        2159.798700
  102.50   725.509514        2159.154886
  103.00   724.530694        2158.511605
  103.50   723.552609        2157.868859
  104.00   722.575262        2157.226649
  104.50   721.598655        2156.584976
  105.00   720.622789        2155.943842
  105.50   719.647668        2155.303248
  106.00   718.673294        2154.663197
  106.50   717.699668        2154.023690
  107.00   716.726794        2153.384729
  107.50   715.754672        2152.746315
  108.00   714.783307        2152.108449
